"id","name","comentario","colombia","bogota","gobierno","cuidar","ano","politico","joven","ciudad","social","via","familia","usd","gracia","seguir","medellin","vida","dejar","policia","salud","cali","evitar","paz","solidaridad","derecho","fuerza","colombiano","garantizar","mujer","comunidad","persona","centro","violencia","nacional","seguridad","apoyar","mil","informar","antioquia","vacuna","publico","proyecto","publicar","duque","recuperar","covid","democracia","pacto","cambio","ciudadano","humano","reforma","pagar","vacunacion","construir","protesta","mundo","millón","punto","entregar","volver","salir","presidente","proteger","democratico","sector","mantener","cambiar","historico","pasar","nino","lograr","hora","cuidado","autoridad","debate","mario","semana","mejorar","entrevista","esperar","atender","permitir","querer","llegar","apoyo","sistema","atencion","juventud","educacion","destruir","pobreza","felicitación","ciudadania","sacar","comprar","economico","justicia","servicio","linea","plan"
5524,"Uribe","fallecio david gustar senorar hijo david enrique familia condolencia",0,0,0,0,0,0,0,0,0,0,0.484041776704001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5525,"Petro","fiscalia deberiar participar debate politico penal terminar judicializar judicializar politico proteger proteger proteger proteger proyecto politico uribismo",0,0,0,0,0,0.764275988826897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300367746669977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57440333979077,0,0,0,0,0,0,0,0,0,0,0,0.381202770464349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5526,"Uribe","region caribir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5527,"Uribe","gobierno twitter usuario manejar individual responsable trino violencia izquierda criminal red social paz mundo",0,0,0.291581374090914,0,0,0,0,0,0.28320170008905,0,0,0,0,0,0,0,0,0,0,0,0,0.372339379620734,0,0,0,0,0,0,0,0,0,0.356930187402489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407095862499583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5528,"Uribe","acompanar familia villa profundo tristeza noticia fallecimiento padre oportunidad manifestar manifestar rechazo violencia responsable peso ley",0,0,0,0,0,0,0,0,0,0,0.272273499396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312313913977178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5529,"Uribe","antioquia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45270210741103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5530,"Uribe","forma lucha utilizar tomarse colombia banda criminal perdon enemigo propuesta atentado sector educativo justicia historia encarcelar encarcelar encarcelar encarcelar",0.182174486195565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275901848498493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3081086668312,0,0,0
5531,"Petro","millón colombiano presidencia siglo colombiano",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00081627936059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06303971673222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5532,"Petro","sar juar dio mirar claudiar deja deciar mama gobierno",0,0,0.453571026363644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5533,"Lopez","regreso casa moto recomendar salir salir revisar revisar bicicleta utilizar utilizar baja velocidad equipo idrd via mano amiga bogota",0,0.140899982349361,0,0,0,0,0,0,0,0.273442319532967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623054748593007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5534,"Lopez","bogota cielo abierto empleo sector aestahora visitar establecimiento comercio impacto pandemia operacion bogotacuidavidasyempleo",0,0.205930743433681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403241163190106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5535,"Petro","manana millón luchar cambio social lanzamiento pacto historico boyacar",0,0,0,0,0,0,0,0,0.440535977916299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618559420321114,0.605094270707774,0,0,0,0,0,0,0,0,0.590577620406789,0,0,0,0,0,0,0,0,0,0,0.65557345382025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5536,"Petro","venir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5538,"Petro","propongo interior propongo sur occidente centro oriente centro norte salgar casa marchar propongo fiesta honor joven salir colombia luchar futuro",0.173065761885787,0,0,0,0,0,0.211662848506246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510085843461938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295951005581678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5539,"Lopez","descubrir sectorsalud sectorsalud medicamento uci usar vacunacion insumo atender covid salud sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392978042770402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418949689389863,0,0,0,0,0,0,0,0.414760255516428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568924801849377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5540,"Petro","estrategia uribismo ganar ganar ganar elección destruir destruir destruir fajardo comprar comprar comprar comprar comprar millón voto dinero publico aprobar reforma tributaria emision",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203090982529999,0,0,0,0,0,0,0,0,0,0,0.244350137616936,0,0,0,0,0,0.231095590593961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929028718137222,0,0,0,0,1.52992708872439,0,0,0,0,0
5541,"Uribe","saludo ano comunidad colombia",0.865328809428935,0,0,0,1.00366569569264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26854762103933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5542,"Petro","bogota social avance ano disminucion pobreza completo bogota humano",0,0.59491103658619,0,0,0.446073642530064,0,0,0,0.440535977916299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591273063792531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636000458803158,0,0,0,0,0,0,0,0,0
5543,"Petro","congreso desconocer ley resultar ministrar congreso elemento cambiar cambiar cambiar cobro tarifa electrica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55169326059118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5544,"Petro","direccion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5545,"Uribe","medida farc periodico debate sen mario rosario guerra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810055887236742,0.806587763426379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5546,"Lopez","resultado importante extorsion carcel puente arandar labor inteligencia encontrar usar preso carcel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5547,"Lopez","rescate social joven ano empresar recibirar salario mes distrito gobierno nacional empresa",0,0,0.340178269772733,0,0.334555231897548,0,0.352771414177077,0,0.330401983437224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391272700890426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5548,"Lopez","felicitación bucaramanga ano celebrar feliz paz seguir ciudad sociedad ambiental emprendedora abrazo querer gente bucaramanga",0,0,0,0,0.267644185518038,0,0,0.257392395709921,0,0,0,0,0,0.294360237732537,0,0,0,0,0,0,0,0.347516754312685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386708360722089,0,0,0,0,0,0,0,0,0.46383295062988,0,0,0,0,0,0,0,0
5549,"Petro","entender",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5550,"Uribe","lider popular medellin fallecido acompano ano gratitud",0,0,0,0,0.57352325468151,0,0,0,0,0,0,0,0,0,0.800672171550869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5551,"Lopez","cundinamarcagob secretaria movilidad policia transito acceso calle equipo bogota policiabogota sectormovilidad cubrir acceso evento organizacion cuidado disfrutar disfrutar disfrutar",0,0.140899982349361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25523868480591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269321003980347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5552,"Petro","lider mundo asesinar colombiano dictadura yumbo valle cauca municipio joven muerto herido pedir europar marchar corte penal internacional cidh",0,0,0,0,0,0,0.222802998427627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263265299915867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299965372368114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5553,"Lopez","agradecer ministro defensa interior conocer ciudad enormar deficit pie fuerza policia vigilancia investigacion criminal compromiso deuda mejorar mejorar seguridad bogota",0,0.133854983231893,0,0,0,0,0,0.193044296782441,0,0,0,0,0,0,0,0,0,0.242476750565614,0,0,0,0,0,0,0.251626065242811,0,0,0,0,0,0,0,0,0.241801537348127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602739627267836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5554,"Uribe","presidente ivar duque ordenar fuerza publicar via",0,0,0,0,0,0,0,0,0,0.742200581589483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718931614979461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713145991796639,0.78696230604648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793176825851707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5555,"Lopez","lamento profundamente situacion atravesar gobernador magdaleno vida gobierno gobierno nacional autoridad abrazo querer familia gente",0,0,0.544285231636372,0,0,0,0,0,0,0,0.290425066022401,0,0,0,0,0.284808657451281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313018160712341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40817023371458,0,0,0,0,0,0,0,0,0.386708360722089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5556,"Uribe","ministro agricultura comunicado busqueda mil incentivo arroz hablar entrar incentivo pago productor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405644967224156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5557,"Petro","manejo carrasquilla aumentar sustancialmente iva pagado consumidor basica familiar pasar pasar pasar bien excluido comida tiempo covid crisis economico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264599803825177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01243054572321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288814080293248,0,0,0,0
5558,"Uribe","cafe bolsa ny usd azucar usd librar dolar trm euro wtú usd brent usd oil oro usd onzar plata usd onzar platino usd onzar cobrer usd tonelado niquel usd tonelado",0,0,0,0,0,0,0,0,0,0,0,2.03345310443647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5559,"Lopez","raz presidente bidir gente mundo unidad actuar abuso fuerza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559169033872914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633260230554906,0,0,0,0,0,0.616915308995772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5560,"Petro","pais emisión co crecer crecer america latina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5561,"Petro","columna pacto historico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85567826096334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96672036146075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5562,"Uribe","mercado amp papel banco agrario dar dar frente resto sistema financiero conocer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452123386556334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5563,"Petro","herido indigena arma fuego civil camino retorno disparar conflicto social arma convertir conflicto armado seguir camino occidente necesitar pacto inter dejar arma",0,0,0,0,0,0,0,0,0.180219263693032,0,0,0,0,0.200700162090366,0,0,0.267342973009768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25304703558591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5564,"Lopez","hola gracia ayudarnos identificar identificar hueco deterioro malla vial invitar registrarlo plataforma participo poder reportar falla alumbrado publico recoleccion basura saludo",0,0,0,0,0,0,0,0,0,0,0,0,0.205337106753187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22243298086619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5565,"Petro","sonar lleno",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5566,"Petro","felicitación",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9574942594482,0,0,0,0,0,0,0,0
5567,"Uribe","policiacolombiar mindefensa colejercito so quemar quemar popaber querer bucaramanga quemar ciudad sr alcalde",0,0,0,0,0,0,0,0.350989630513528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527329582802849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5568,"Petro","organización social sindical politico democratico sectarismo coordinar coordinar plan accion movilizacion popular pasar",0,0,0,0,0,0.333145943847622,0,0,0.304986446249746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447555343911237,0,0,0,0,0.493235394070284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426530446586214
5569,"Lopez","nominar joven ubicado localidad puente arandar plan joven",0,0,0,0,0,0,1.05831424253123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693111975702597
5570,"Lopez","jardin infantil nino nina bogota merecer jardín integracionbtar garantizar atencion integral infancia amor ninez sana pequeno familia salir",0,0.148727759146548,0,0,0,0,0,0,0,0,0.242020888352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336000364019647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328834450646309,0,0,0,0,0,0,0,0,0.312225175843862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312225175843862,0,0,0,0,0,0,0,0,0,0,0,0,0
5571,"Uribe","condicion invito denunciar corrupcion alcaldiar medellin medellin pobreza alcaldiar robar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12094104017122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572400412922843,0,0,0,0,0,0,0,0,0
5572,"Lopez","aprender compartir compartir compartir compartir gracia cuidarnos salud publicar vacunacion cuidado amor familia legado",0,0,0,0,0,0,0,0,0,0,0.311169713595429,0,0.30800566012978,0,0,0,0,0,0.33683832237463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35657299589832,0,0,0,0,0,0,0,0,0,0,0.355508790442653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365507076830471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5573,"Lopez","feria buscar llegar llegar sector kennedy llevar oferta habitante localidad parque sar andre ii sector incentivar participacion cultura deporte juntoscuidamosbogota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551803696996987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67079281670811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5574,"Lopez","aestahora bluradioco reiterar reiterar bogota medida seguirno cuidar cuidar cuidar cuidar covid",0,0.223091638719821,0,1.96051513540497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418949689389863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5575,"Lopez","jornada herido civil policia caso deberiar cero seguir trabajar dialogo manana transmilenio horario",0,0,0,0,0,0,0,0,0,0,0,0,0,0.339646428152927,0,0,0,0.37304115471633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5576,"Uribe","grito",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
